guido_deiro	nationality	united_states
bernardo_tasso	place_of_birth	bergamo
john_richard_green	profession	cleric
eugene_de_beauharnais	children	amelie_de_beauharnais_of_leuchtenberg
philip_benizi_de_damiani	place_of_death	todi
allan_melvin	place_of_birth	kansas_city
gerald_hugh_tyrwhitt_wilson_14th_baron_berners	profession	composer
kurt_kuhlmey	place_of_death	bonn
george_peacock	location	england
jack_mackenzie	nationality	canada
sue_ryder	place_of_death	bury_st_edmunds
mumtaz_mahal	children	shah_shuja
patrick_hepburn_1487	religion	catholicism
john_eliot_1604	gender	male
thomas_thynne_1st_marquess_of_bath	parents	thomas_thynne_2nd_viscount_weymouth
richard_e_kraus	nationality	united_states
domino_harvey	nationality	england
william_clyde_martin	profession	pastor
juan_bosch	location	dominican_republic
steve_brodie_1919	cause_of_death	cancer
marion_e_carl	gender	male
marilyn_maxwell	profession	pin-up_girl
julio_nalundasan	profession	politician
sam_phillips	nationality	united_states
ephraim_h_foster	place_of_death	nashville_tennessee
william_afflis	profession	american_football_player
dwarkanath_kotnis	religion	hinduism
janos_bolyai	profession	mathematician
andy_glazer	gender	male
anne_of_denmark	children	elizabeth_of_bohemia
fitzroy_somerset_4th_baron_raglan	nationality	united_kingdom
arthur_currie	gender	male
edward_lasker	ethnicity	poles
albert_e_baesel	location	ohio
franz_josef_strauss	location	munich
federico_luigi_conte_menabrea	nationality	italy
nathan_huggins	profession	writer
william_samuel_johnson	institution	harvard_university
yuri_gagarin	profession	astronaut
constantine_xi	parents	manuel_ii_palaiologos
john_harvard	nationality	united_states
josep_pla	profession	journalist
michiel_ten_hove	place_of_birth	the_hague
willem_de_sitter	location	friesland
cosimo_iii_de_medici_grand_duke_of_tuscany	place_of_birth	florence
madge_evans	nationality	united_states
alexander_romanovich_drenteln	gender	male
florence_stanley	cause_of_death	stroke
thomas_andrews_1813	profession	physicist
yumeno_kyusaku	place_of_death	tokyo
neal_a_maxwell	place_of_death	salt_lake_city
charles_gravier_comte_de_vergennes	place_of_birth	dijon
clyde_e_fant_sr	location	louisiana
pieter_claesz	place_of_birth	berchem
arnold_r_kilpatrick	profession	businessperson
charles_hutton	nationality	england
henry_suzzallo	location	san_jose
jeremiah_duggan	gender	male
freddie_prinze	cause_of_death	suicide
susie_taylor	nationality	united_states
ralph_burns	place_of_death	los_angeles
ray_boone	nationality	united_states
francis_austen	place_of_death	portsmouth
big_nose_kate	gender	male
jack_delano	nationality	united_states
otto_kretschmer	gender	male
paul_kohner	place_of_birth	teplice
rajiv_gandhi	nationality	india
kenneth_dover	institution	st_pauls_school
cookie_mueller	profession	writer
friedrich_graf_kleist_von_nollendorf	place_of_death	berlin
maria_sibylla_merian	nationality	germany
george_hendrik_breitner	location	rotterdam
mel_torme	ethnicity	jew
theodric_romeyn_beck	profession	physician
robert_ammann	nationality	united_states
paternus	nationality	france
jo_sinclair	place_of_birth	brooklyn
richard_montague	gender	male
elisabeth_of_austria_1554	children	marie_elisabeth_of_valois
christian_i_of_denmark	nationality	sweden
ebenezer_sibly	profession	astrologer
george_nicoll_barnes	gender	male
ignazio_silone	gender	male
john_wesley_jarvis	nationality	united_states
joseph_goldsborough_bruff	gender	male
gerard_of_cremona	place_of_death	toledo_spain
henry_phipps_1st_earl_of_mulgrave	gender	male
henry_garnet	place_of_death	london
frank_zappa	ethnicity	french_american
john_pius_boland	gender	male
friedrich_schiller	ethnicity	germans
annie_rosar	place_of_birth	vienna
sorghaghtani_beki	children	mongke_khan
luz_magsaysay	spouse	ramon_magsaysay
omer_vanaudenhove	gender	male
zona_gale	place_of_death	chicago
take_ionescu	nationality	romania
mel_ferrer	place_of_death	santa_barbara
marcus_gheeraerts_the_elder	gender	male
francisco_de_carvajal	nationality	spain
ishikawa_takuboku	place_of_death	tokyo
hyacinthe_rigaud	location	perpignan
alexandre-antonin_tache	nationality	canada
costas_montis	profession	poet
adalbert_of_prussia	location	berlin
guru_har_gobind	gender	male
lafayette_s_foster	location	norwich_connecticut
kurt_gerron	religion	judaism
fred_akerstrom	gender	male
bert_wemp	gender	male
richard_jewell	gender	male
randy_shughart	place_of_death	mogadishu
sabin_berthelot	place_of_birth	marseille
scott_m_matheson	institution	stanford_university
r_w_b_lewis	gender	male
john_bidwell	location	chico
giulio_natta	profession	chemist
charles_deering	profession	businessperson
byron_bailey	gender	male
heinrich_eduard_von_lade	gender	male
ferrarino_trogni_da_ferrara	location	ferrara
bernardino_luini	nationality	italy
barry_white	place_of_birth	galveston
irene_harand	place_of_birth	vienna
eduardo_prado_coelho	profession	writer
stephane_mallarme	place_of_death	paris
lucia_elizabeth_vestris	profession	singer
hans_von_ohain	place_of_birth	dessau
boston_strangler	location	boston_massachusetts
otto_selz	religion	judaism
moses_kimball	gender	male
modeste_demers	place_of_birth	saint_nicolas_quebec
sylvia_rexach	location	san_juan_puerto_rico
max_vasmer	place_of_birth	saint_petersburg
james_craig	location	nashville_tennessee
martin_ritt	place_of_death	santa_monica_california
ed_callahan	place_of_death	sacramento
richard_smalley	location	akron
prince_aribert_of_anhalt	gender	male
natalia_princess_brassova	place_of_death	paris
john_belushi	location	wheaton
anna_brownell_jameson	place_of_death	london
charles_glover_barkla	location	united_kingdom
john_peel	gender	male
friday_hassler	profession	racecar_driver
ozora_p_stearns	nationality	united_states
alexis_i_du_pont_bayard	location	greenville_delaware
john_william_colenso	place_of_death	durban
syngman_rhee	religion	protestantism
max_cetto	profession	architect
christiane_eberhardine_of_brandenburg_bayreuth	children	augustus_iii_of_poland
rufus_saxton	place_of_death	washington_united_states
sani_abacha	religion	muslim
claire_lee_chennault	ethnicity	cajun
stratton_brothers_case	gender	male
maurycy_gottlieb	ethnicity	jew
jean-jacques_grunenwald	gender	male
william_s_burroughs	nationality	united_states
roman_soltyk	place_of_birth	warsaw
jean_sablon	place_of_death	cannes
jan_gies	gender	male
walter_folger_brown	place_of_birth	massillon
gilbert_waterhouse	nationality	united_kingdom
fenton_john_anthony_hort	location	dublin
oswald_of_worcester	gender	male
gustavo_a_madero	location	coahuila
francis_william_rhodes	place_of_birth	bishops_stortford
thomas_mooney	profession	social_activist
bob_collins	gender	male
josiah_william_bailey	place_of_death	raleigh
liang_qichao	place_of_death	beijing
alessandro_marcello	profession	composer
howard_m_baldrige_jr	place_of_death	california
robert_creeley	ethnicity	white_american
dooley_wilson	nationality	united_states
richie_hayward	profession	drummer
frederick_mansfield	institution	boston_university
vincent_m_brennan	gender	male
artemisia_gentileschi	nationality	italy
penelope_fitzgerald	nationality	england
nissanka_wijeyeratne	parents	edwin_wijeyeratne
giovanni_battista_pergolesi	profession	composer
edward_lesaint	location	philadelphia
princess_xenia_georgievna_romanova_of_russia	place_of_birth	russian_empire
jo_e_pu_nik	gender	male
wen_boren	nationality	china
hussein_al_shafei	gender	male
samuel_friedel	location	washington_united_states
theodore_ii_laskaris	children	irene_doukaina_laskarina
stanley_black	location	london
brian_redhead	profession	writer
francis_blomefield	cause_of_death	smallpox
lee_bergere	profession	actor
robert_ransom_jr	place_of_birth	warren_county_north_carolina
bertolt_brecht	ethnicity	bavarians
james_r_allen	gender	male
ernest_king	place_of_death	portsmouth_new_hampshire
joseph_a_hemann	nationality	united_states
frederick_t_frelinghuysen	location	newark
antonio_ciseri	gender	male
adolph_francis_alphonse_bandelier	location	switzerland
albert_of_saxe-coburg_and_gotha	children	alice_of_the_united_kingdom
noel_sickles	profession	cartoonist
raynal_bolling	location	arkansas
nadav_safran	profession	scientist
thomas_davenport	profession	inventor
lex_barker	nationality	united_states
jimmy_wood	place_of_death	san_francisco
louise_of_mecklenburg_gustrow	place_of_death	copenhagen
kyokutei_bakin	profession	writer
jnananjan_niyogi	gender	male
gottlieb_daimler	profession	engineer
mikalaj_sudzilo_ski	nationality	united_states
pauline_lafont	gender	female
jon_vincent	profession	pornographic_actor
jacob_b_bakema	gender	male
dennis_brain	cause_of_death	car_accident
william_neff_patman	cause_of_death	cancer
fern_hobbs	location	hillsboro
norwich_duff	place_of_birth	edinburgh
hagenbeck_carl	place_of_death	hamburg
francis_marion_stokes	gender	male
daniel_manning	location	albany
dorothy_comingore	gender	female
anne_truitt	location	baltimore
william_lawes	gender	male
goodwin_knight	profession	judge
marquis_lafayette_wood	gender	male
gilbert_malcolm_sproat	place_of_death	victoria_canada
kathy_augustine	institution	california_state_university_long_beach
johnny_shines	place_of_death	tuscaloosa
brian_smith_1940	gender	male
albert_robida	place_of_death	neuilly-sur-seine
fatty_arbuckle	profession	comedian
philippe_hurepel	gender	male
yevgeniy_zavoyskiy	place_of_death	moscow
sheree_winton	profession	actor
oscar_e_berninghaus	place_of_death	taos
ambrose_hundley_sevier	place_of_birth	greeneville
eva_braun	place_of_birth	munich
olga_desmond	gender	female
gabrielle_de_polastron_duchesse_de_polignac	location	paris
moktar_ould_daddah	gender	male
rodolfo_escalera	location	mexico
takeyama_michio	profession	novelist
anton_alexander_graf_von_auersperg	location	ljubljana
eddie_adams	place_of_death	new_york
denis_diderot	ethnicity	french_people
edward_palmer_1829	gender	male
henry_janeway_hardenbergh	profession	architect
vasily_chuikov	location	tula
joshua_chamberlain	gender	male
henry_mucci	place_of_death	melbourne
blanche_bruce	profession	politician
mehmet_shehu	place_of_death	tirana
joseph_bonomi_the_younger	nationality	england
john_lee_hooker	profession	singer
percy_bysshe_shelley	gender	male
thomas_lynch_raymond	place_of_birth	east_orange
maria_antonia_of_portugal	parents	adelaide_of_lowenstein_wertheim_rosenberg
bertha_von_suttner	place_of_death	vienna
robert_mcclure	place_of_birth	wexford
giovanni_velluti	profession	opera_singer
henri_cornet	gender	male
richard_neville_16th_earl_of_warwick	children	isabella_neville
george_henry_williams	profession	lawyer
franz_kiggelaer	gender	male
louis_godin	profession	astronomer
jj_johnson	place_of_death	indianapolis
clara_rockmore	place_of_birth	vilnius
robert_walter_weir	location	new_rochelle
ethel_jones_mowbray	institution	howard_university
rafael_arnaiz_baron	place_of_birth	burgos
moritz_cantor	nationality	germany
paavo_hukkinen	place_of_birth	hanover
jean-baptiste-camille_corot	gender	male
rombout_verhulst	place_of_death	the_hague
robert_blair_1834	nationality	united_kingdom
jill_dando	profession	presenter
roscoe_holcomb	profession	farmer
john_rutherfurd	institution	princeton_university
edward_victor_appleton	institution	university_of_edinburgh
abraham_clark	place_of_death	rahway
hayes_gordon	place_of_death	sydney
ellen_wilkinson	religion	methodism
adam_de_darlington	religion	roman_catholic_church
georg_philipp_telemann	place_of_birth	magdeburg
caspar_van_wittel	gender	male
ulrich_graf_von_brockdorff-rantzau	nationality	germany
samuel_marsden	religion	anglicanism
bramwell_booth	gender	male
stephen_miller	profession	politician
eben_ezra_roberts	nationality	united_states
reuben_wood	nationality	united_states
mondino_de_liuzzi	location	bologna
ray_hendrick	nationality	united_states
rainerius	gender	male
joshua_logan	place_of_death	new_york
giovanni_pastone	profession	actor
pierre_salinger	institution	lowell_high_school
kim_mu_saeng	cause_of_death	pneumonia
marion_l_brittain	institution	emory_university
vivian_stanshall	place_of_death	muswell_hill
jonathan_jennings	nationality	united_states
theobald_smith	gender	male
leonardo_da_vinci	profession	inventor
michael_conrad	place_of_death	los_angeles
selman_waksman	location	united_states
arnold_denker	location	new_york
pierre_jules_cesar_janssen	place_of_birth	paris
anthony_van_dyck	gender	male
roman_baldorioty_de_castro	profession	professor
andrei_osterman	nationality	russia
sri_chinmoy	gender	male
irvin_s_cobb	profession	writer
james_whyte	place_of_death	hobart
george_gibson	gender	male
vera_zasulich	gender	female
floyd_k_haskell	place_of_birth	morristown
victor_potel	profession	actor
stuart_m_kaminsky	place_of_birth	chicago
johannes_bosscha	place_of_birth	breda
philippe_villiers_de_lisle_adam	gender	male
alexander_nikolaevich_yakovlev	place_of_birth	yaroslavl
ralph_u_hyde	place_of_death	bethesda
lee_bowman	nationality	united_states
frankie_manning	place_of_death	new_york
cathy_lewis	place_of_death	los_angeles
janet_margolin	nationality	united_states
nathan_sanford	nationality	united_states
enrique_san_pedro_s_j	place_of_birth	havana
james_w_nesmith	gender	male
antisthenes	place_of_death	athens
burr_tillstrom	place_of_death	palm_springs
texas_guinan	place_of_birth	waco
nicolaes_maes	place_of_birth	dordrecht
john_martin_1839	cause_of_death	pneumonia
pat_corley	nationality	united_states
edouard_lockroy	nationality	france
richard_mulligan	gender	male
lloyd_richards	profession	theatre_direction
katharine_lee_bates	profession	professor
johann_franz_bessel	gender	male
frederick_edward_guest	parents	ivor_churchill_guest_1st_viscount_wimborne
leon_bloy	religion	catholicism
dadasaheb_phalke	nationality	india
wilbur_mills	institution	harvard_university
jacob_hubner	nationality	germany
barney_dreyfuss	profession	businessperson
isidor_gunsberg	nationality	united_kingdom
jacob_collamer	place_of_birth	troy_new_york
peter_andren	gender	male
kim_chan	gender	male
manning_force	place_of_death	cincinnati_ohio
gary_holton	place_of_death	london
blaise_cendrars	place_of_birth	la_chaux-de-fonds
montgomery_sicard	institution	united_states_naval_academy
paul_dukas	religion	judaism
david_zeisberger	place_of_birth	moravia_czech_republic
walter_tevis	institution	ohio_university
franz_konwitschny	place_of_death	belgrade
raymond_dart	location	brisbane
pete_depaolo	nationality	united_states
jorge_guinzburg	profession	journalist
theodor_escherich	place_of_death	vienna
simon_renard	place_of_birth	vesoul
robert_simpson_woodward	nationality	united_states
stanislaw_lem	ethnicity	poles
ferruccio_tagliavini	profession	singer
antonio_bazzini	place_of_death	milan_italy
ruth_mcdevitt	place_of_birth	coldwater
antonio_de_nebrija	place_of_death	alcala_de_henares
luzzasco_luzzaschi	nationality	italy
august_willich	location	braniewo
matthias_kleinheisterkamp	gender	male
edouard_chavannes	place_of_death	paris
todor_kableshkov	gender	male
leon_edel	gender	male
henry_drummond_wolff	ethnicity	jew
frank_kendall_everest_jr	gender	male
kunitomo_ikkansai	profession	inventor
william_h_upson	location	akron
gracie_pfost	location	boise
maryanne_amacher	profession	composer
george_sawaya	nationality	united_states
emil_artin	institution	university_of_leipzig
robert_g_ingersoll	location	peoria
sigfrid_of_sweden	place_of_birth	glastonbury
ray_lowry	profession	writer
johann_gabriel_seidl	place_of_birth	vienna
thomas_vincent_welch	profession	politician
edouard_manet	place_of_birth	paris
sir_john_glynne	gender	male
henry_molleston	location	dover_delaware
richard_bancroft	religion	anglicanism
lambertus_johannes_folkert_broer	location	netherlands
daisy_bates	spouse	breaker_morant
tommaso_salvini	place_of_death	florence
stanislaw_lem	place_of_birth	lviv
charles_fairburn	profession	mechanical_engineer
william_shainline_middleton	institution	university_of_pennsylvania
harry_l_fraser	gender	male
helen_keller	location	new_york
stephen_benton_elkins	nationality	united_states
ann_lee	location	manchester_united_kingdom
george_van_horn_moseley_jr	nationality	united_states
arthur_e_nelson	profession	politician
blair_moody	cause_of_death	pneumonia
william_channing_whitney	nationality	united_states
gustavus_myers	nationality	united_states
percy_henn_1865	place_of_birth	manchester_united_kingdom
alan_goodrich_kirk	institution	united_states_naval_academy
bill_blass	place_of_birth	fort_wayne
alexander_bur	place_of_death	spynie_palace
arvid_harnack	place_of_birth	darmstadt
w_mark_felt	nationality	united_states
e_h_dyer	location	maine
henry_de_la_beche	place_of_death	london
jackie_parker	gender	male
frederick_william_cumberland	gender	male
jakob_kaiser	profession	politician
miyoshi_umeki	cause_of_death	cancer
philip_collier	gender	male
jane_kenyon	nationality	united_states
phillip_terry	spouse	joan_crawford
mario_j_ciampi	institution	harvard_university
hugh_myers	place_of_birth	decatur_illinois
david_lerner	place_of_birth	new_york
rienzi_melville_johnston	gender	male
james_l_alcorn	profession	politician
leo_szilard	nationality	united_states
roger_zelazny	gender	male
george_iv_of_the_united_kingdom	place_of_death	windsor_castle
johann_peter_salomon	gender	male
georgi_benkovski	place_of_birth	koprivshtitsa
helena_wolinska-brus	nationality	united_kingdom
louis_beroud	place_of_death	paris
tom_chatto	place_of_death	london
anzia_yezierska	profession	novelist
roland_barthes	location	manche
mary_howitt	place_of_death	rome
henry_adams	nationality	united_states
william_backhouse_astor_sr	location	new_york
isidore_epstein	profession	rabbi
denis_glover	gender	male
casiodoro_de_reina	place_of_birth	seville
doctor_ross	nationality	united_states
andy_gibb	location	queensland
conrad_emil_lambert_helfrich	nationality	netherlands
samuel_schafler	religion	judaism
rudolph_moshammer	gender	male
norman_norell	nationality	united_states
werner_abrolat	place_of_death	munich
maria_manuela_kirkpatrick	gender	female
grand_duke_michael_mihailovich_of_russia	children	nadejda_mountbatten_marchioness_of_milford_haven
hans_singer	nationality	united_kingdom
pop_snyder	place_of_death	washington_united_states
franz_de_paula_adam_von_waldstein	location	vienna
francesco_brioschi	gender	male
johanna_von_trapp	location	austria-hungary
geraud_de_cordemoy	profession	philosopher
john_savage_1932	cause_of_death	stomach_cancer
william_of_winchester_lord_of_lunenburg	children	otto_i_duke_of_brunswick_luneburg
vincenzo_camuccini	place_of_death	rome
caesarion	cause_of_death	strangling
grand_duke_peter_nicolaievich_of_russia	spouse	anastasia_of_montenegro
jeanne_ii_countess_of_burgundy	spouse	philip_v_of_france
nicolae_golescu	profession	lawyer
frank_rizzo_rewrite	place_of_birth	philadelphia
barney_wilen	location	nice
pavel_tigrid	gender	male
ronnie_barker	place_of_birth	bedford
anna_malle	cause_of_death	car_accident
joseph_f_smith	nationality	united_states
salomon_jadassohn	place_of_birth	wroclaw
thomas_love_peacock	location	weymouth
paul_janson	profession	politician
john_skelton	nationality	england
james_macpherson_le_moine	profession	lawyer
vasil_levski	ethnicity	bulgarians
benjamin_banneker	gender	male
joe_howard_jr	institution	rensselaer_polytechnic_institute
ada_lovelace	children	lady_anne_blunt
john_parker_hawkins	place_of_birth	indianapolis
anne_gwynne	place_of_death	woodland_hills
frederick_william_iii_of_prussia	children	princess_alexandrine_of_prussia
william_grant_still	profession	oboist
joan_harrison	place_of_death	london
amador_bendayan	profession	actor
les_paul	place_of_birth	waukesha
sylvia_rexach	profession	singer
joel_palmer	place_of_birth	ontario
william_g_harrell	nationality	united_states
william_wentworth_1907	profession	economist
heinrich_louis_darrest	nationality	germany
mary_cummings	gender	female
wickham_steed	gender	male
frank_mcglynn_sr	profession	actor
willi_ninja	place_of_death	new_york
meredith_kerchner	location	perugia
grete_wiesenthal	gender	female
benjamin_parke	location	indiana
young_man_afraid_of_his_horses	profession	tribal_chief
james_k_vardaman	place_of_death	birmingham_alabama
adam_remmele	location	heidelberg
lady_sarah_wilson	nationality	united_kingdom
felix_adler	ethnicity	germans
raymond_iv_of_toulouse	place_of_birth	toulouse
joseph_alexander_gillies	gender	male
dorothea_douglass_chambers	nationality	united_states
frederick_iii_elector_palatine	place_of_death	heidelberg
joseph_schumpeter	profession	economist
preston_robert_tisch	ethnicity	jew
tommy_johnson_1900	nationality	england
adam_menelaws	place_of_death	saint_petersburg
hans-christoph_seebohm	place_of_death	bonn
yakov_knyazhnin	place_of_death	saint_petersburg
huangbo_xiyun	nationality	china
sabahattin_ali	profession	journalist
hersch_lauterpacht	nationality	england
alexander_sumarokov	profession	playwright
jerzy_zborowski	place_of_death	warsaw
jacobus_henricus_van_t_hoff	place_of_birth	rotterdam
janet_akyuz_mattei	nationality	turkey
herbert_von_bose	gender	male
carl_tausig	ethnicity	jew
juliane_of_saxe-coburg-saalfeld	place_of_birth	coburg
ekkehard_schall	place_of_birth	magdeburg
postumus_junior	parents	postumus
terence_otway	place_of_birth	cairo
william_f_tucker	cause_of_death	assassination
john_mauchly	nationality	united_states
karl_alexander_duke_of_wurttemberg	gender	male
polychronos_lempesis	gender	male
freda_dudley_ward	nationality	united_kingdom
mark_e_petersen	gender	male
james_ricalton	profession	photographer
alexander_lodygin	gender	male
dan_dequille	profession	writer
william_winston_seaton	nationality	united_states
joe_choynski	gender	male
duan_qirui	place_of_death	shanghai
marcel_dalio	profession	actor
thomas_whitehead	location	lynchburg
perry_como	nationality	united_states
juan_jose_de_amezaga	profession	advocate
ardito_desio	profession	mountaineering
donald_justice	place_of_death	iowa_city
joanna_baillie	location	hamilton_united_kingdom
simon_schwendener	nationality	switzerland
alcide_de_gasperi	profession	journalist
carlo_michelstaedter	place_of_birth	gorizia
marie-anne_pierrette_paulze	spouse	benjamin_thompson
zachary_taylor	profession	soldier
shlomo_wolbe	profession	writer
william_hunter	institution	st_georges_university_of_london
felix_gras	gender	male
frances_marion	profession	novelist
john_hays_hammond	children	john_hays_hammond_jr
henry_howard_7th_duke_of_norfolk	parents	henry_howard_6th_duke_of_norfolk
milton_resnick	nationality	united_states
hy_gardner	gender	male
goffredo_mameli	place_of_death	rome
delkash	nationality	iran
raul_alberto_lastiri	gender	male
pier_paolo_pasolini	ethnicity	italian_people
joseph_hansen	nationality	united_states
mrs_ethel_w_larkin	place_of_death	american_airlines_flight_383_crash_site
james_gamble_rogers	location	kentucky
yelavarthy_nayudamma	place_of_death	atlantic_ocean
mary_of_sicily	gender	female
francis_wistert	location	painesville_ohio
kenny_washington	place_of_death	los_angeles
manuel_de_montiano	religion	catholic
stephen_geyer_porter	nationality	united_states
alexander_berry	institution	university_of_st_andrews
joseph_wedderburn	institution	university_of_edinburgh
harry_mcclintock	profession	author
diego_colon	gender	male
gabriel_riesser	place_of_birth	hamburg
elisa_von_der_recke	place_of_birth	courland
henri_ernest_baillon	nationality	france
robert_wood_johnson_ii	place_of_birth	new_brunswick_new_jersey
doug_hegdahl	profession	sailor
jack_newfield	gender	male
ramfis_trujillo	cause_of_death	car_accident
wander_johannes_de_haas	institution	leiden_university
marie_of_boulogne	parents	stephen_of_england
garret_d_wall	profession	judge
james_i_poynter	place_of_death	killed_in_action
harry_chapin	place_of_birth	greenwich_village
tutankhamun	parents	nefertiti
joaquim_manuel_de_macedo	profession	novelist
lillian_moller_gilbreth	place_of_birth	oakland_california
harold_taft	place_of_death	fort_worth
virgilio_barco_vargas	profession	politician
edgar_leopold_layard	gender	male
elia_levita	profession	writer
daisy_de_melker	nationality	south_africa
viktor_madarasz	nationality	hungary
jules_meline	location	lorraine_france
george_gissing	profession	novelist
francois_rude	place_of_death	paris
joseph_lafayette_rawlins	place_of_death	salt_lake_city
henry_watson_fowler	gender	male
henry_scott_3rd_duke_of_buccleuch	gender	male
charles_abbott_1st_baron_tenterden	profession	barrister
e_h_coombe	place_of_birth	gawler
irwin_shaw	nationality	united_states
herman_baltia	nationality	belgium
anna_maria_lenngren	place_of_death	stockholm
ilka_ged	nationality	hungary
bernardino_campi	gender	male
richard_arnold_1828	place_of_birth	providence
andrei_shtakenschneider	nationality	russia
hans_frankenthal	gender	male
george_mason	religion	episcopal_church_in_the_united_states_of_america
nan_c_robertson	institution	northwestern_university
dionysius_the_areopagite	profession	physician
les_aspin	gender	male
patrick_keely	profession	architect
muhammad_asad	nationality	pakistan
william_rowan_hamilton	location	ireland
william_dargan	profession	engineer
carl_heinrich_von_siemens	gender	male
wallace_nutting	gender	male
charles_devens	place_of_birth	charlestown
charles_estienne	nationality	france
ellen_terry	children	edith_craig
moritz_cantor	place_of_death	heidelberg
jean_alavoine	gender	male
hosius_of_cordoba	place_of_death	cordoba
gypsy_rose_lee	profession	writer
lil_dagover	profession	actor
vuk_stefanovic_karadzic	profession	scientist
clinton_presba_anderson	religion	presbyterianism
michael_ross	gender	male
eddie_leonski	place_of_birth	new_york_state
joseph_pevney	place_of_birth	new_york
tubal_uriah_butler	location	trinidad_and_tobago
billy_barty	place_of_death	glendale
william_cookworthy	nationality	england
yuri_nikolaevich_denisyuk	place_of_death	saint_petersburg
janos_kodolanyi	gender	male
barthold_heinrich_brockes	nationality	germany
pope_felix_i	place_of_birth	rome
johns_hopkins	profession	businessperson
conrad_busken-huet	location	the_hague
laszlo_paal	nationality	hungary
keith_b_mccutcheon	place_of_death	bethesda
poetic	profession	rapping
alison_gertz	cause_of_death	aids
john_quick	profession	politician
grant_notley	gender	male
ken_kesey	cause_of_death	liver_cancer
francois_chabot	location	aveyron
jacques-benigne_bossuet	profession	writer
augustus_ii_the_strong	children	anna_orzelska
eugen_lovinescu	gender	male
ruby_keeler	gender	female
william_travers	profession	lawyer
michael_torrens_spence	institution	britannia_royal_naval_college
john_carew_eccles	religion	roman_catholic_church
igor_moiseyev	gender	male
calbraith_perry_rodgers	cause_of_death	aviation_accidents_and_incidents
christine_terhune_herrick	place_of_death	washington_united_states
oleg_antonov	gender	male
cherry_kearton	nationality	england
kir_bulychev	profession	writer
louis_alphonse_boyer	gender	male
luis_saenz_pena	gender	male
allan_loughead	gender	male
james_honeyman-scott	gender	male
dixie_lee	gender	female
dennis_morgan	profession	singer
hans_berger	institution	friedrich_schiller_university_of_jena
luongphaw_ajar_tala_uttama_1910	gender	male
warren_g_magnuson	place_of_death	seattle
lili_uokalani	religion	protestantism
john_william_fletcher	religion	methodism
alexandre_joseph_count_colonna-walewski	profession	politician
michael_gilbert	gender	male
henry_wells	nationality	united_states
carol_davila	gender	male
stanislaw_adamski	place_of_death	katowice
harry_warner	place_of_death	los_angeles
pope_paul_v	place_of_death	rome
allan_wilson	gender	male
david_klocker_ehrenstrahl	place_of_death	stockholm
henry_fielding	place_of_death	lisbon
victoria_eugenia_of_battenberg	place_of_death	lausanne
louie_spicolli	gender	male
mabel_taliaferro	nationality	united_states
helen_hunt_jackson	gender	female
don_schaly	cause_of_death	cancer
mstislav_keldysh	nationality	russia
jan_van_rijswijck	profession	politician
giovanni_ruffini	profession	librettist
phan_xich_long	cause_of_death	capital_punishment
princess_sophia_dorothea_of_prussia	parents	frederick_william_i_of_prussia
madge_oberholtzer	gender	female
kenneth_arthur_noel_anderson	location	chennai
august_kautz	gender	male
charles_fitzpatrick	place_of_death	quebec_city
evalyn_walsh_mclean	gender	female
mahlon_dickerson_manson	gender	male
carl_fredrik_wisloff	place_of_birth	drammen
pulcheria	place_of_birth	constantinople
kenneth_macmillan	profession	dance
lothar_bucher	institution	humboldt_university_of_berlin
jacob_theodor_klein	profession	diplomat
rebecca_schaeffer	ethnicity	jew
rudolf_serkin	place_of_birth	eger
william_fell_giles	gender	male
roland_h_hartley	profession	politician
mark_heard	place_of_birth	macon
robert_alda	nationality	united_states
jacques_saly	nationality	denmark
kim_dae_jung	gender	male
inger_stender	profession	actor
darrell_figgis	religion	protestantism
konstantin_josef_jirecek	gender	male
zakir_hussain_1897	location	farrukhabad
michael_v_gazzo	profession	screenwriter
marguerite_duchess_of_orleans	children	marguerite_louise_dorleans
claudius_of_turin	religion	roman_catholic_church
j_d_bernal	place_of_death	london
charles_b_thompson	nationality	united_states
silvanus_trevail	nationality	england
stuart_erwin	gender	male
joseph_p_kennedy_sr	children	rosemary_kennedy
silvestro_ganassi_dal_fontego	nationality	italy
vicente_ramon_roca	gender	male
william_henry_rhodes	gender	male
alex_sanders	place_of_birth	birkenhead
joseph_hansen	location	south_dakota
leonor_of_viseu	children	afonso_crown_prince_of_portugal
will_cuppy	place_of_death	new_york
erwin_finlay-freundlich	place_of_birth	wiesbaden-biebrich
marcel_marceau	gender	male
eduard_buchner	place_of_death	munich
honorius	spouse	stilicho
yaroslav_ii_grand_prince_of_vladimir	cause_of_death	murder
freddie_hubbard	place_of_death	sherman_oaks
friedrich_martens	place_of_death	saint_petersburg
thomas_bates	gender	male
sean_lemass	place_of_birth	dublin
carl_stamitz	place_of_death	jena
yaroslav_i_the_wise	children	iziaslav_i_of_kiev
cyrus_leroy_baldridge	institution	university_of_chicago
nathaniel_gorham	location	massachusetts
martin_luther_king_jr	profession	writer
sarah_siddons	profession	actor
nell_gwyn	children	charles_beauclerk_1st_duke_of_st_albans
delbert_black	location	oklahoma
jacob_van_wassenaer_obdam	place_of_death	lowestoft
edward_blake	spouse	george_mackinnon_wrong
frederick_septimus_kelly	institution	eton_college
melanie_appleby	cause_of_death	cancer
donald_adams	gender	male
rex_stewart	gender	male
lewis_miller	nationality	united_states
francis_guthrie	gender	male
bernard_kabanda	cause_of_death	aids
